1585008000-1585612800:0.9081,0.000000,1.793314, nan
1585094400-1585699200:1.0381,0.000000,1.621769,0.452860
1585180800-1585785600:1.1524,0.000000,1.587644,0.445341
1585267200-1585872000:1.1477,0.000000,1.702071,0.470784
1585353600-1585958400:1.1775,0.000000,1.702221,0.469728
1585440000-1586044800:1.2190,0.000000,1.699583,0.477178
1585526400-1586131200:1.2200,0.000000,1.690985,0.475402
1585612800-1586217600:1.1798,0.000000,1.689691,0.471781
1585699200-1586304000:1.1571,0.000000,1.724216,0.479300
1585785600-1586390400:1.1630,0.000000,1.747055,0.484001
1585872000-1586476800:1.1004,0.004815,1.704205,0.483533
1585958400-1586563200:1.0061,0.019528,1.711704,0.495238
1586044800-1586649600:0.8934,0.044320,1.734987,0.478846
1586131200-1586736000:0.9139,0.096754,1.789039,0.484193
1586217600-1586822400:1.0148,0.149383,1.828055,0.491434
1586304000-1586908800:0.8863,0.248231,1.860295,0.435038
1586390400-1586995200:0.8090,0.353916,1.860777,0.423968
1586476800-1587081600:0.9263,0.832997,1.888113,0.406476
1586563200-1587168000:0.8591,0.835863,1.869453,0.380910
1586649600-1587254400:0.9469,0.808998,1.867555,0.410707
1586736000-1587340800:0.9181,0.806454,1.826313,0.416619
1586822400-1587427200:0.9392,0.799958,1.857442,0.441438
1586908800-1587513600:1.0287,0.817155,1.875337,0.486835
1586995200-1587600000:1.1225,0.724565,2.003636,0.512400
1587081600-1587686400:1.3262,0.364218,1.993276,0.551657
1587168000-1587772800:1.4136,0.504161,2.029619,0.546605
1587254400-1587859200:1.4513,0.513594,2.022400,0.546294
1587340800-1587945600:1.4423,0.508464,2.011632,0.539379
1587427200-1588032000:1.4398,0.527801,2.020433,0.542015
1587513600-1588118400:1.4576,0.527980,2.010401,0.548623
1587600000-1588204800:1.5076,0.554408,2.005997,0.553069
1587686400-1588291200:1.4236,0.594268,2.027231,0.547148
1587772800-1588377600:1.3961,0.482613,1.975846,0.560040
1587859200-1588464000:1.2166,0.471180,1.965277,0.551905
1587945600-1588550400:1.1455,0.466390,1.984284,0.573886
1588032000-1588636800:1.1495,0.528362,1.929445,0.558714
1588118400-1588723200:1.2146,0.591242,1.968482,0.576504
1588204800-1588809600:1.1480,0.538064,1.914939,0.568432
1588291200-1588896000:1.1691,0.554358,1.896217,0.589689
1588377600-1588982400:1.1614,0.563333,1.901027,0.597058
1588464000-1589068800:1.2047,0.555202,1.920062,0.612413
1588550400-1589155200:1.2080,0.582156,1.928389,0.615758
1588636800-1589241600:1.3689,0.471818,1.863197,0.651025
1588723200-1589328000:1.4574,0.441319,1.828083,0.649045
1588809600-1589414400:1.4653,0.436342,1.866998,0.662439
1588896000-1589500800:1.5096,0.445677,1.873885,0.664141
1588982400-1589587200:1.5001,0.464308,1.869402,0.660411
1589068800-1589673600:1.5224,0.474394,1.866532,0.658313
1589155200-1589760000:1.5814,0.460540,1.863729,0.657463
1589241600-1589846400:1.7870,0.474432,1.881545,0.709139
1589328000-1589932800:1.9182,0.467788,1.898675,0.737162
1589414400-1590019200:2.0230,0.517997,1.880564,0.735318
1589500800-1590105600:1.8089,0.551945,1.887309,0.730204
1589587200-1590192000:2.4496,0.859969,2.366568,0.761746
1589673600-1590278400:2.6111,0.907321,2.343489,0.760841
1589760000-1590364800:2.4805,0.958885,2.331073,0.757916
1589846400-1590451200:2.3238,1.003218,2.289808,0.733803
1589932800-1590537600:2.3426,1.004485,2.277229,0.738144
1590019200-1590624000:2.3523,1.016048,2.268069,0.743311
1590105600-1590710400:2.3646,1.034852,2.257107,0.746674
1590192000-1590796800:2.2397,1.077938,2.146242,0.737471
1590278400-1590883200:2.0410,1.074258,2.100034,0.729120
1590364800-1590969600:2.0005,1.039868,2.058777,0.727343
1590451200-1591056000:2.2821,1.013201,2.003034,0.761597
1590537600-1591142400:2.0547,1.009778,1.975119,0.731050
1590624000-1591228800:2.0150,0.903499,1.942521,0.717564
1590710400-1591315200:1.9335,0.872202,1.935470,0.686550
1590796800-1591401600:1.9491,0.929594,1.961554,0.664400
1590883200-1591488000:1.9643,0.945734,1.986305,0.652902
1590969600-1591574400:1.9977,0.956170,1.978721,0.631174
1591056000-1591660800:2.0925,0.913307,1.989055,0.634310
1591142400-1591747200:2.6223,1.054798,2.015690,0.663722
1591228800-1591833600:2.6767,0.815872,2.126013,0.640763
1591315200-1591920000:2.6989,0.859605,2.079465,0.633419
1591401600-1592006400:2.5474,0.779517,2.049598,0.638751
1591488000-1592092800:2.5789,0.786639,2.048484,0.619903
1591574400-1592179200:2.5816,0.709312,2.066012,0.631325
1591660800-1592265600:2.6875,0.748197,2.060925,0.606622
1591747200-1592352000:2.8021,0.537587,2.035608,0.580009
1591833600-1592438400:2.9053,0.498455,2.106744,0.591512
1591920000-1592524800:2.9715,0.530120,2.110718,0.601839
1592006400-1592611200:2.9042,0.447672,2.076881,0.588804
1592092800-1592697600:2.9058,0.486836,2.076967,0.599144
1592179200-1592784000:3.2660,0.535325,2.076275,0.608582
1592265600-1592870400:3.2688,0.640140,2.052213,0.624897
1592352000-1592956800:2.9810,0.645416,2.002244,0.628353
1592438400-1593043200:2.8971,0.590448,1.913590,0.578052
1592524800-1593129600:2.8745,0.581828,1.915886,0.597070
1592611200-1593216000:3.0744,0.554556,1.902026,0.579900
1592697600-1593302400:2.6616,0.528431,1.901476,0.540401
1592784000-1593388800:2.7181,0.599715,1.953968,0.512272
1592870400-1593475200:3.0630,0.405297,1.953449,0.533722
1592956800-1593561600:2.7014,0.311927,1.943205,0.541503
1593043200-1593648000:2.1974,0.294088,1.897876,0.530153
1593129600-1593734400:2.0425,0.236977,1.928484,0.520037
1593216000-1593820800:2.3857,0.179478,1.725686,0.587682
1593302400-1593907200:2.3482,0.117624,1.692600,0.592599
1593388800-1593993600:2.0484,0.091239,1.695968,0.618546
1593475200-1594080000:2.0826,0.059053,1.709571,0.654034
1593561600-1594166400:2.2734,0.051041,1.726029,0.635454
1593648000-1594252800:2.9127,0.052492,1.730245,0.648682
1593734400-1594339200:2.9242,0.072053,1.752021,0.693001
1593820800-1594425600:2.6022,0.065360,1.847888,0.659517
1593907200-1594512000:2.9155,0.076611,1.701513,0.638927
1593993600-1594598400:2.8404,0.122994,1.588094,0.633174
1594080000-1594684800:2.7543,0.076463,1.572047,0.632032
1594166400-1594771200:2.7239,0.070264,1.537650,0.658111
1594252800-1594857600:2.2326,0.074148,1.568939,0.652735
1594339200-1594944000:2.0550,0.022492,1.530315,0.630110
1594425600-1595030400:1.9858,0.023425,1.701447,0.674913
1594512000-1595116800:1.9323,0.017847,1.695021,0.633981
1594598400-1595203200:2.1694,0.148901,1.892198,0.575250
1594684800-1595289600:2.1923,0.146516,1.861144,0.590028
1594771200-1595376000:2.1038,0.143648,1.884773,0.554714
1594857600-1595462400:2.1314,0.131282,1.887482,0.537444
1594944000-1595548800:2.3512,0.127953,1.921735,0.534158
1595030400-1595635200:2.2614,0.093673,1.865796,0.587862
1595116800-1595721600:2.5924,0.099699,1.850039,0.635140
1595203200-1595808000:2.4411,0.005781,1.948648,0.665096
1595289600-1595894400:2.5087,0.005071,2.078160,0.631626
1595376000-1595980800:2.4223,0.005389,1.992603,0.649444
1595462400-1596067200:2.4138,0.004350,1.854951,0.640597
1595548800-1596153600:2.1660,0.005155,1.769144,0.648613
1595635200-1596240000:2.1006,0.002029,1.948728,0.647824
1595721600-1596326400:2.1431,0.005845,1.991632,0.627922
1595808000-1596412800:2.0355,0.004816,1.889294,0.671532
1595894400-1596499200:2.0999,0.010664,1.591327,0.747903
1595980800-1596585600:2.4518,0.010635,1.584469,0.608169
1596067200-1596672000:2.4371,0.011274,1.617369,0.584010
1596153600-1596758400:2.9311,0.031188,1.636819,0.459478
1596240000-1596844800:3.0974,0.040110,1.809242,0.456648
1596326400-1596931200:3.1414,0.042681,1.609321,0.457303
1596412800-1597017600:2.9385,0.060275,1.587733,0.553176
1596499200-1597104000:2.6196,0.018473,1.774604,0.537125
1596585600-1597190400:2.3800,0.023144,1.800251,0.596299
1596672000-1597276800:2.4496,0.039692,1.779807,0.666702
1596758400-1597363200:2.5748,0.036617,1.765391,0.692431
1596844800-1597449600:2.6641,0.087358,1.782971,0.738006
1596931200-1597536000:2.6809,0.085519,1.792634,0.746666
1597017600-1597622400:2.3803,0.059586,1.966652,0.733107
1597104000-1597708800:2.3727,0.040423,2.035634,0.758496
1597190400-1597795200:1.8366,0.036911,2.124356,0.750945
1597276800-1597881600:1.8871,0.037806,2.021596,0.768893
1597363200-1597968000:1.9563,0.038087,1.897556,0.768570
1597449600-1598054400:1.4873,0.006575,1.921432,0.764469
1597536000-1598140800:1.7614,0.045966,1.803029,0.707041
1597622400-1598227200:1.6683,0.192158,1.792303,0.731715
1597708800-1598313600:1.8366,0.198662,1.815272,0.688917
1597795200-1598400000:2.0185,0.211851,1.814850,0.693033
1597881600-1598486400:1.6677,0.230745,1.851258,0.681065
1597968000-1598572800:1.8930,0.174647,1.828814,0.644428
1598054400-1598659200:2.2655,0.179437,1.923623,0.655883
1598140800-1598745600:2.1664,0.144257,1.948070,0.692093
1598227200-1598832000:2.7817,0.121039,1.956914,0.666161
1598313600-1598918400:2.3792,0.073688,1.940474,0.731577
1598400000-1599004800:2.9616,0.056296,1.868266,0.735531
1598486400-1599091200:3.1710,0.067796,1.996847,0.748288
1598572800-1599177600:3.3718,0.056162,1.973417,0.746010
1598659200-1599264000:3.4658,0.046567,2.011893,0.769009
1598745600-1599350400:3.6043,0.001571,1.983153,0.773247
1598832000-1599436800:3.3251,0.002687,1.932069,0.778261
1598918400-1599523200:3.3550,0.003529,1.892903,0.772274
1599004800-1599609600:3.6046,0.004821,1.871824,0.781362
1599091200-1599696000:3.6606,0.003453,1.874275,0.785834
1599177600-1599782400:3.6545,0.002940,1.847976,0.797886
1599264000-1599868800:3.6572,0.002961,1.833033,0.795212
1599350400-1599955200:3.8382,0.002869,1.797443,0.795528
1599436800-1600041600:3.9785,0.001662,1.825601,0.784003
1599523200-1600128000:4.2341,0.001345,1.758516,0.795468
1599609600-1600214400:3.5309,0.000000,1.807105,0.802037
1599696000-1600300800:3.1966,0.000000,1.827967,0.792107
1599782400-1600387200:3.2620,0.000000,1.791071,0.776175
1599868800-1600473600:3.0821,0.000000,1.778104,0.785799
1599955200-1600560000:2.8863,0.000000,1.694873,0.757481
1600041600-1600646400:2.5824,0.001734,1.501712,0.763244
1600128000-1600732800:2.8832,0.001554,1.455856,0.759385
1600214400-1600819200:2.5701,0.001621,1.321320,0.785893
1600300800-1600905600:2.4537,0.001919,1.319411,0.798585
1600387200-1600992000:2.7586,0.002403,1.344184,0.829534
1600473600-1601078400:2.8156,0.002884,1.454142,0.839551
1600560000-1601164800:2.6770,0.003403,1.411144,0.851578
1600646400-1601251200:2.7741,0.002032,1.392274,0.812643
1600732800-1601337600:2.6279,0.001481,1.345044,0.839000
1600819200-1601424000:2.7884,0.001357,1.424933,0.861852
1600905600-1601510400:3.1591,0.002209,1.385118,0.812837
1600992000-1601596800:2.7009,0.001517,1.389497,0.798510
1601078400-1601683200:2.5769,0.000486,1.230516,0.784172
1601164800-1601769600:2.4540,0.000440,1.210088,0.790480
1601251200-1601856000:2.3728,0.000356,1.413294,0.824540
1601337600-1601942400:2.5073,0.000234,1.525194,0.794092
1601424000-1602028800:2.1943,0.000219,1.526094,0.783781
1601510400-1602115200:2.2099,0.000000,1.479750,0.760781
1601596800-1602201600:2.3360,0.000000,1.457354,0.724591
1601683200-1602288000:2.8479,0.002726,1.555012,0.737729
1601769600-1602374400:2.8990,0.002992,1.610623,0.714296
1601856000-1602460800:3.0086,0.003056,1.503618,0.708160
1601942400-1602547200:2.4919,0.002055,1.534439,0.712476
1602028800-1602633600:2.2808,0.002614,1.565543,0.717516
1602115200-1602720000:2.0804,0.002761,1.553981,0.780749
1602201600-1602806400:2.0689,0.002457,1.561121,0.807858
1602288000-1602892800:2.0362,0.000000,1.435693,0.831160
1602374400-1602979200:2.0110,0.000000,1.438663,0.854170
1602460800-1603065600:2.0087,0.000000,1.546731,0.856118
1602547200-1603152000:2.0832,0.000000,1.568318,0.831159
1602633600-1603238400:1.9679,0.000000,1.566167,0.826143
1602720000-1603324800:1.8844,0.000000,1.551284,0.816679
1602806400-1603411200:2.0437,0.000000,1.581442,0.813307
1602892800-1603497600:1.8553,0.000000,1.621877,0.793340
1602979200-1603584000:1.6850,0.000000,1.521509,0.783663
1603065600-1603670400:1.6023,0.000000,1.469408,0.738519
1603152000-1603756800:1.8349,0.001574,1.421129,0.760356
1603238400-1603843200:1.6149,0.001293,1.366890,0.773873
1603324800-1603929600:1.6784,0.001408,1.476837,0.719339
1603411200-1604016000:1.4334,0.001246,1.539782,0.723184
1603497600-1604102400:1.4046,0.001057,1.554298,0.724629
1603584000-1604188800:1.7179,0.000900,1.765339,0.758173
1603670400-1604275200:1.7366,0.000530,1.810519,0.783171
1603756800-1604361600:1.2893,0.000000,1.787156,0.753397
1603843200-1604448000:1.0173,0.000000,1.790461,0.790952
1603929600-1604534400:1.1482,0.007138,1.807473,0.807398
1604016000-1604620800:1.4698,0.009315,1.810140,0.814671
1604102400-1604707200:1.5702,0.008432,1.813762,0.822095
1604188800-1604793600:1.8474,0.007320,1.801870,0.860449
1604275200-1604880000:1.7183,0.008247,1.814962,0.874037
1604361600-1604966400:1.8646,0.007748,1.822596,0.878942
1604448000-1605052800:2.0177,0.008134,1.805844,0.889440
1604534400-1605139200:2.0818,0.003333,1.784957,0.887843
1604620800-1605225600:1.7152,0.000000,1.791413,0.885602
1604707200-1605312000:1.5105,0.000000,1.777069,0.891950
1604793600-1605398400:1.1580,0.000000,1.731794,0.882297
1604880000-1605484800:1.2301,0.000000,1.662836,0.871326
1604966400-1605571200:1.2885,0.003499,1.652281,0.851446
1605052800-1605657600:1.1597,0.003605,1.664455,0.833596
1605139200-1605744000:1.0773,0.001084,1.623257,0.910438
1605225600-1605830400:1.1320,0.001015,1.628405,0.924738
1605312000-1605916800:1.0978,0.000988,1.638830,0.922079
1605398400-1606003200:1.0351,0.000989,1.645259,0.920808
1605484800-1606089600:1.0256,0.000992,1.634431,0.913461
1605571200-1606176000:1.0097,0.000416,1.623971,0.917452
1605657600-1606262400:1.0602,0.000397,1.637422,0.918789
1605744000-1606348800:0.9398,0.000000,1.664090,0.908936
1605830400-1606435200:0.9389,0.000000,1.555916,0.899762
1605916800-1606521600:0.9367,0.000330,1.436464,0.906799
1606003200-1606608000:0.9471,0.000274,1.441638,0.897586
1606089600-1606694400:0.8458,0.000249,1.615929,0.905303
1606176000-1606780800:0.9484,0.000255,1.601361,0.895945
1606262400-1606867200:0.9009,0.000000,1.537119,0.887912
1606348800-1606953600:0.8462,0.000000,1.566653,0.887975
1606435200-1607040000:0.9236,0.000000,1.561553,0.880718
1606521600-1607126400:0.8964,0.000000,1.629518,0.862144
1606608000-1607212800:0.9324,0.000000,1.635960,0.863076
1606694400-1607299200:0.9921,0.000000,1.546386,0.858176
1606780800-1607385600:0.9186,0.000000,1.538735,0.855726
1606867200-1607472000:0.8896,0.000000,1.526463,0.884414
1606953600-1607558400:0.8794,0.000000,1.507295,0.870476
1607040000-1607644800:0.9063,0.000000,1.482132,0.862335
1607126400-1607731200:0.8953,0.000000,1.459010,0.874101
1607212800-1607817600:0.9443,0.000000,1.421773,0.865479
1607299200-1607904000:1.0277,0.000000,1.449080,0.871750
1607385600-1607990400:1.0378,0.000000,1.443782,0.863139
1607472000-1608076800:1.2852,0.000000,1.408986,0.841654
1607558400-1608163200:1.3823,0.000000,1.340750,0.845952
1607644800-1608249600:1.3851,0.000000,1.303564,0.832040
1607731200-1608336000:1.4170,0.000000,1.329273,0.825742
1607817600-1608422400:1.3751,0.000000,1.327925,0.833379
1607904000-1608508800:1.3693,0.000000,1.324371,0.834151
1607990400-1608595200:1.4205,0.000000,1.391541,0.833287
1608076800-1608681600:1.3977,0.000000,1.394202,0.827061
1608163200-1608768000:1.3676,0.000000,1.392115,0.823375
1608249600-1608854400:1.2383,0.000000,1.410548,0.827190
1608336000-1608940800:1.2844,0.000000,1.394695,0.814326
1608422400-1609027200:1.2523,0.000000,1.484064,0.779140
1608508800-1609113600:0.9834,0.000000,1.514194,0.728958
1608595200-1609200000:0.9097,0.000000,1.402592,0.741751
1608681600-1609286400:0.7534,0.000000,1.541007,0.740938
1608768000-1609372800:0.7491,0.000000,1.666189,0.711238
1608854400-1609459200:0.7077,0.000000,1.685920,0.713783
1608940800-1609545600:0.5757,0.000000,1.475053,0.751484
1609027200-1609632000:0.5006,0.000000,1.475716,0.755854
1609113600-1609718400:0.5453,0.000000,1.359757,0.769289
1609200000-1609804800:0.5650,0.000000,1.242463,0.800873
1609286400-1609891200:0.5900,0.000000,1.225378,0.807680
1609372800-1609977600:0.6150,0.000000,1.232440,0.812546
1609459200-1610064000:0.6819,0.000000,1.226738,0.821258
1609545600-1610150400:0.7470,0.000000,1.325000,0.822754
1609632000-1610236800:0.8112,0.000000,1.328855,0.856104
1609718400-1610323200:0.7513,0.000000,1.461132,0.893962
1609804800-1610409600:0.7810,0.000000,1.404882,0.897807
1609891200-1610496000:0.8236,0.000000,1.396851,0.886919
1609977600-1610582400:0.7874,0.000000,1.387411,0.879544
1610064000-1610668800:0.7331,0.000000,1.431708,0.857332
1610150400-1610755200:0.7101,0.000000,1.385125,0.856031
1610236800-1610841600:0.7422,0.000000,1.471101,0.828987
1610323200-1610928000:0.7190,0.000000,1.453117,0.839138
1610409600-1611014400:0.6396,0.000000,1.517616,0.819904
1610496000-1611100800:0.7202,0.000000,1.523665,0.809416
1610582400-1611187200:0.7738,0.000000,1.450634,0.827342
1610668800-1611273600:0.7105,0.000000,1.380210,0.838020
1610755200-1611360000:0.7096,0.000000,1.374769,0.840441
1610841600-1611446400:0.6396,0.000000,1.310042,0.861304
1610928000-1611532800:0.6251,0.000000,1.334491,0.877229
1611014400-1611619200:0.5471,0.000000,1.342753,0.903380
